id,providerListingId,imgSrc,hasImage,carouselPhotos,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,info2String,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,brokerName,info3String,builderName,lotAreaString,isPropertyResultCDP,best_deal
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299480306,,https://photos.zillowstatic.com/fp/4bcc23f488b2bb2084f83d63d20ae99f-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/4bcc23f488b2bb2084f83d63d20ae99f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/96ca2421a8248003b573afd75bc1c540-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0e3e81a1cf9c51b66545e0a60cf88719-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6fb0f7c5b73a91ee2b3bb6259c3dbade-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9e1ead2c4c1f539b0e72246acbf1951c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b975722420dbb4f84234ea9f564edcd2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7cffd043f6d841d9db8be485e83a2b36-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8279c327f937736f4236342627df5262-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c226e39720ee08ae7f904e938fe36e15-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9e1ef042fad0406ee0f8a60502a87224-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fdbbedac75492aeaa695e460a7186065-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/90ff846d87548c019f978078fb9b2ca8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bc427a09228b7978a280f0b8d2405953-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e8bd4bf31b6a77fbd11ca236368c63f6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/af147bdf52cf73f412adffc99c2f73ad-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bb0ee5ba7fc720ac1102c9400a89f423-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c51c0f38fb7fecdf068512e82d5f0924-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/961f2a63b1abcad0726fa5bf06093583-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/628f28cc70468e4c4b67f1fe38ca8921-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c5480be8b731abbc827b4fed09095517-p_e.jpg'}]",https://www.zillow.com/homedetails/406-Madison-St-UNIT-3L-Hoboken-NJ-07030/299480306_zpid/,FOR_SALE,Condo for sale,$,"$635,000 ",635000,"406 Madison St UNIT 3L, Hoboken, NJ 07030",406 Madison St UNIT 3L,Hoboken,NJ,7030,FALSE,2,2,9999,"{'latitude': 40.743076, 'longitude': -74.038185}",FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$20,000 (Dec 20)'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),646661,FALSE,FALSE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,-11661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38883581,,https://photos.zillowstatic.com/fp/c0664ceb564266a43d529eb1a2e2151f-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/c0664ceb564266a43d529eb1a2e2151f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e7d9bea134dfb3cb342a69dd38c095d2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ee982f4a38f4a30e619f42c97dcb8bc6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/320a43d2a4449ee3c33c9d4ca68688c5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d03b5b3645d59d84e91aca24341886f0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8ab1ff78e636ef7a80b1161f8738f5fa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ebfd1ca44440a808679350ee61a8e907-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7daabc171a1860373ceebbbb134edbea-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2e7ff4efe4348d992d1b47e4d67aeb9e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1a82d6c4355f7c246dc140fa735d2c4e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d42b782e8fee79c0dfeba099f1c17d33-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8d835cfc486ec4c71025cc7291a2496a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6309a23a61b2d84fdf6aced651dc166b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1dadd85d37cce99612ac973b1575f7ce-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/af520048e095eebd05e3fe21f1c6bfce-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/22ba19f85b91378d5c3809712aeb4dbb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9fde725b2ed04b651a2edd16a93db59c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1075913c884bf3144895ad820ae8f3aa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ed31764dfe4ddeb4b39604e10ea7a77b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2425641b4d323d0c21942dab8a95ca2b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9f8b3b6f0015dae98a434d6878506559-p_e.jpg'}]",https://www.zillow.com/homedetails/533-Monroe-St-APT-2B-Hoboken-NJ-07030/38883581_zpid/,FOR_SALE,Condo for sale,$,"$515,000 ",515000,"533 Monroe St APT 2B, Hoboken, NJ 07030",533 Monroe St APT 2B,Hoboken,NJ,7030,FALSE,2,1,605,"{'latitude': 40.744953, 'longitude': -74.037964}",FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),522923,FALSE,TRUE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,-7923
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38883032,,https://photos.zillowstatic.com/fp/530333724d8ce5b980df61f304513b7a-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/530333724d8ce5b980df61f304513b7a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/482f802fa38e4bfe1e63f9a56d3d38e7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2160e0fc4550eb1538fea3ef57e7610a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/62411f330d84c052a4b4b2ba90ca05b7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/628b2f5fab5cc2950dfe2667d31ca891-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5baa3d4ff13084dc94a75f4bd7d552b8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/df2afb092061097df58ef0e3b6f46445-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/85b9bf0c7f5bab227d4d74c923cba3d0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6293ff50e35c81114d8e094afbdc0c17-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a82730a85234b5bbd1baade0a7694afb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/49b07a52e2d0ac32411cd0d630c3230b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b2aa46294edcfce063bcdd435277669c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a4e1c90d5e8ecdb3eaff7982433e95b7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f14d0381f91be9d164c02438f8c5c79f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/545935b4c33b65dc02a9b246cb6f41d5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/96e8150598588e7713148e68f2b446a8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/de17e90be3b643287ca4385c87a91d31-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2dc11daf4b3912df8d7adf0cc734a469-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/21c56a2caa6f14168225dfa674ea1276-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0711e49e0b5033c0f414f95b6002cf13-p_e.jpg'}]",https://www.zillow.com/homedetails/112-Park-Ave-APT-3-Hoboken-NJ-07030/38883032_zpid/,FOR_SALE,Condo for sale,$,"$720,000 ",720000,"112 Park Ave APT 3, Hoboken, NJ 07030",112 Park Ave APT 3,Hoboken,NJ,7030,FALSE,2,1,1080,"{'latitude': 40.738434, 'longitude': -74.03369}",FALSE,"{'type': 'OPEN_HOUSE', 'text': 'Open: Fri. 5-7pm'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),720006,FALSE,FALSE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,TRUE,Open House - 5:00 - 7:00 PM,2022-12-23T19:00:00,2022-12-23T17:00:00,,,,,,-6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52962465,,https://photos.zillowstatic.com/fp/d8e468970e133831548d5aa9c15f9ffd-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/d8e468970e133831548d5aa9c15f9ffd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/768aeb57557ccd666857a764f2eca914-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fd7d66aa7b94a49b7bc3cefb47599821-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/25ffd2cd2eab099044001d61b13c722d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/af85c29c011a1cce671f90ea3452c16d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1682a69b88ba68fde2426c6a38510373-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b8face80dfcae32cd16d7b5223fcd3f2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/feaf0708d3f373fe161ee8dc60c0018f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9c5bdd3fbde49f39e7410b243b3fbd27-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/73c9d573c5c878cfbdd9140a398383d4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/63104ca4f063f8f98850fef3152bd675-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1dd56f567099575e95a5ef6d7b31c7e5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ad28e19c2ca6f82d9c55a67d8be68960-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/81919e6766a26cb1e3033fe34b518967-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e9ca09c2392827a6a91a785212b8dc91-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c10b036dfcc13fe80c801b4481da797b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1b2c8226c76ddcdbd66a035e0599c8d9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/301126eb561e2b33cc62d11e38812340-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/31e3c532f24cbf5e3271be7b3e2e3aeb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/88ace9a37b879c32c66af7cb37615d44-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/84edc3c1e82257b6e41fa10ce413ee62-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b240c97526a6b7df213b0858a19cc3fd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c6fdfe8e1506ab3bf525f1476fb550dc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2e6c03df80695673cd2027389b1cc0b2-p_e.jpg'}]",https://www.zillow.com/homedetails/95-Garden-St-APT-2A-Hoboken-NJ-07030/52962465_zpid/,FOR_SALE,Condo for sale,$,"$849,000 ",849000,"95 Garden St APT 2A, Hoboken, NJ 07030",95 Garden St APT 2A,Hoboken,NJ,7030,FALSE,2,2,1069,"{'latitude': 40.737514, 'longitude': -74.03257}",FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),849005,FALSE,TRUE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,-5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299478917,,https://photos.zillowstatic.com/fp/70dc208e36def26e09a0ee4a55eaf532-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/70dc208e36def26e09a0ee4a55eaf532-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cd99bb61c2cfe5fa04bccb961393a6e3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ca5d80348db758e5d1e780f0d09238d0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dfc8c4e0501ab053a9bbac26cf180a0d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/37d46ca43956b74fe58bc678c263b112-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/28750a38ea298c5faaa6d6d4384a5ce9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/53a40d6e3dafa1521bf57b026786b3cb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d13323989be3a37b777a3c0547413f1f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6d33fbf0746c28e323cf2cca1441ead2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/173e23edbfa9b6dd1716943efcfec7f8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8bbac301fd33777cdfc83e34239cc438-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f59591888f05684aaa5e0b3d0a3cf0f8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2bdcee08f5b76aacea159363f7e342a9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/16de3b0ac415dcb11076d63f041ee4fa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e75598f48f31b73ef516109b6f05f1d0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/885fd4ec6ec5086b1fd37d7e09612bfc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/70522ae6c49b3b1bd18fe2446f2d6676-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fa62f8ba6a25f73c4f5c8d8e50957017-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5984457dbce34cd937e75b4783987ec5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c7aca5b12fc48daf615e434054bd7cf6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fb7475165e0fffbadb38769d571164d4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f2c334ed7b2254a0141a2f7ff2d34822-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5e02bbc7c2c7116e6321cbaf09c634b2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/45739377b53d644fa25a96c5983e67f0-p_e.jpg'}]",https://www.zillow.com/homedetails/502-Madison-St-APT-203-Hoboken-NJ-07030/299478917_zpid/,FOR_SALE,Condo for sale,$,"$1,099,000 ",1099000,"502 Madison St APT 203, Hoboken, NJ 07030",502 Madison St APT 203,Hoboken,NJ,7030,FALSE,2,2,1336,"{'latitude': 40.743694, 'longitude': -74.037895}",FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),1099003,FALSE,TRUE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,-3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38883517,,https://photos.zillowstatic.com/fp/de8f4feacfd80e8fa2a0addf66c05774-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/de8f4feacfd80e8fa2a0addf66c05774-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/02ea66b7d35384e4253a78fc0683e876-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f1daf418cd7e91802c7ceccd25616753-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ea1280f519640389ffa2eb3eab43c472-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/daa1ac1b3860078f26ed933897ddd197-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/90fadcf801aea9aadabd4a43c5bd89fd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/474209a4bde9ac98744d888368f15650-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b76a6133d453692446cccc4cd40419d3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c57ffa909004468464bef78749c82282-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d88477943c86200c27fcac6bdd045fb4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b33ae7d61ccfdde55bb68229a4ed4de2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/03d99e6f6bf72442e0c7ac0c811e1ecc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c03031a65080bea805381ea8f288d76b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7a302d881f47a1ff1ff1f7262e06fa7a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e06df881bbd38554c9c915a9f6da6811-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/14f0c73c87209731308ed3d5047f3dd2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/36134a956ac2b85a7c903eb11a5cbda5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/955930e41f97cccc226263b042c27614-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a40c94a823be7ee9fe52b668735946f5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7d6d3e6233f652e8fbf5ca1ff10fe644-p_e.jpg'}]",https://www.zillow.com/homedetails/417-Adams-St-APT-4L-Hoboken-NJ-07030/38883517_zpid/,FOR_SALE,Condo for sale,$,"$399,000 ",399000,"417 Adams St APT 4L, Hoboken, NJ 07030",417 Adams St APT 4L,Hoboken,NJ,7030,FALSE,1,1,446,"{'latitude': 40.742973, 'longitude': -74.03567}",FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$16,000 (Dec 2)'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),399002,FALSE,FALSE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,-2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124181375,,https://photos.zillowstatic.com/fp/e70c2d60631d1760efadcf1f9f2234f3-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/e70c2d60631d1760efadcf1f9f2234f3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e2f843dcbfe6f3b6ce9021d6ead28729-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7f1626e5ca8dc9e0b92a6cac63e6642d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/425e29302e85fae5f164780d65b3a519-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/00a3e0f771b9ba74eca1b3aba79a26c4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/81e44d3020c3df9e0044804a954e8a5e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bbf832530297d05cb45cac6db2c6ef0f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7c4183f6e1c4b1aa3c3cbbdd85eb489e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9784b88921c0417e6bbcb692bc81dcca-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/db0545db230feaf86f279e4798226edc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/74da2dc5a52cda2364943080fcfcaa2d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/64460683898e5830489e9a642500c09d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/48d8638dfe3c4d3d69bcbbfadf31235b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/31b0094d6a33c5a5c253c7b9b19c085e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6a5e765b3744dc01e3e2c8224d5e6e29-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ca680f1cfbe93eb976191ece1c22d1a4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1311aa03cd1d0a2c1eb44247fd5f3fee-p_e.jpg'}]",https://www.zillow.com/homedetails/1100-Maxwell-Ln-UNIT-311-Hoboken-NJ-07030/124181375_zpid/,FOR_SALE,Condo for sale,$,"$1,498,000 ",1498000,"1100 Maxwell Ln UNIT 311, Hoboken, NJ 07030",1100 Maxwell Ln UNIT 311,Hoboken,NJ,7030,FALSE,2,2,1498,"{'latitude': 40.75063, 'longitude': -74.02531}",FALSE,"{'type': '3D_HOME', 'text': '3D Tour'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),1498001,FALSE,TRUE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108629587,,https://photos.zillowstatic.com/fp/914c9f860ba17db9d48c09dfdae475ff-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/914c9f860ba17db9d48c09dfdae475ff-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/80e5e5f7cbfb707182fd7e82f8bd84ca-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4939e3eadaea333b2373f1091ad87de6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bcd49403ba688a84119ebedaad202d40-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9b1a73ddbe3d677147fa54e58d96e798-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/151c25ce4f35b9f7e1d01fc4d248eb1f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/22e9d9695fe8d9826178c71db402268b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5809a7a8ddbe0902a037f38dc8b1aa1b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1b38f7b41576b7cc2c84c8db2bd43fc9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ce8df18a496917378934e66f412f5048-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c033f56682ac2dfec44314c9aece4a78-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7af62d572c3a68414a51745001eeea05-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e8609baea2b61b0b3621d20b03176a69-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8506a84828127bba352a01c73a2ce60c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c835d4918e922cd6f57cc1912089dc68-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/505f09ab237f267283cd05a3f41fe854-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ba097affb313e5f6a13e27db77b5d985-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0e615cff5e45ab10cd1bb1c9a922eecb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b012315f6f362c374f4d486b282fa988-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/765ab78bc11337c805d74e5922ebb661-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/00a48b4f5508f4c873e4d17f3338d771-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/155382abc704e8cae74f79798ed655c7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a6584945f4aaefcf9691a8408415cb69-p_e.jpg'}]",https://www.zillow.com/homedetails/1200-Grand-St-APT-616-Hoboken-NJ-07030/108629587_zpid/,FOR_SALE,Condo for sale,$,"$912,500 ",912500,"1200 Grand St APT 616, Hoboken, NJ 07030",1200 Grand St APT 616,Hoboken,NJ,7030,FALSE,2,2,1015,"{'latitude': 40.752586, 'longitude': -74.03268}",FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$12,500 (Nov 15)'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),912501,FALSE,FALSE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,-1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072275048,,https://photos.zillowstatic.com/fp/05cde371fbbd0abca373202f81138d36-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/05cde371fbbd0abca373202f81138d36-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/89570f09f95d7bf3b325020fae4931a2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/95e98d251cf29a2ef0318fd84d901f47-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/523286d4dab92101257f5db184fc966b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/65c8ae353d5a9cdf374b7c30039bba18-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/32c927ceefac021906e59c9e738a0fe6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c48c5b86393106cfabd20b61e32ae167-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a043df45b85cc8b27b714c8bbe037fc7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/10fbcf7a3226258e04d31a04d5a8b364-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/23b8e4871dafdef0b65b69067ee8fb1f-p_e.jpg'}]",https://www.zillow.com/homedetails/605-1st-St-Hoboken-NJ-07030/2072275048_zpid/,FOR_SALE,Condo for sale,$,"$449,000 ",449000,"605 1st St, Hoboken, NJ 07030",605 1st St,Hoboken,NJ,7030,FALSE,2,1,503,"{'latitude': 40.739044, 'longitude': -74.040474}",FALSE,"{'type': 'DAYS_ON', 'text': '64 days on Zillow'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),449000,FALSE,FALSE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,0
